Unnamed: 0,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,portfolio
748,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,08_05_00_00
749,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,10_06_00_00
750,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,04_07_00_00
751,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,04_08_00_00
752,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,08_10_00_00
753,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,06_05_00_00
754,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,00_07_00_00
755,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,05_07_00_00
756,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,10_03_00_00
757,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,10_07_00_00
758,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,D,04_00_00_00
759,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,01_04_00_00
760,3.2,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,07_04_00_00
761,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,01_06_00_00
762,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,05_02_00_00
763,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,09_02_00_00
764,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,06_03_00_00
765,3.2,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,03_04_00_00
766,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,01_03_00_00
767,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,09_06_00_00
768,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,08_03_00_00
769,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,04_09_00_00
770,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,05_05_00_00
771,3.6,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,09_01_00_00
772,3.6,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,09_03_00_00
773,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,04_06_00_00
774,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,07_09_00_00
775,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,11_06_00_00
776,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,08_07_00_00
777,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,11_03_00_00
778,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,05_08_00_00
779,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,01_10_00_00
780,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,D,08_00_00_00
781,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,00_09_00_00
782,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,04_05_00_00
783,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,07_02_00_00
784,3.8,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,03_09_00_00
785,3.2,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,04_04_00_00
786,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,02_03_00_00
787,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,10_02_00_00
788,3.6,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,03_03_00_00
789,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,11_05_00_00
790,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,07_08_00_00
791,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,07_10_00_00
792,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_09_00_00
793,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_01_00_00
794,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_06_00_00
795,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_07_00_00
796,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,09_08_00_00
797,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_08_00_00
798,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_07_00_00
799,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_05_00_00
800,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_02_00_00
801,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_00_00_00
802,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,09_04_00_00
803,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_05_00_00
804,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_04_00_00
805,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_00_00_00
806,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_01_00_00
807,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_10_00_00
808,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_05_00_00
809,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_00_00_00
810,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_00_00_00
811,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_01_00_00
812,2.0,1.0,3.0,pathways_list_f_a,2,multihaz_agr,D,09_09_00_00
813,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_06_00_00
814,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_10_00_00
815,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_05_00_00
816,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_01_00_00
817,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_10_00_00
818,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_01_00_00
819,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_09_00_00
820,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_00_00_00
821,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_01_00_00
822,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_02_00_00
823,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_08_00_00
824,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_06_00_00
825,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_10_00_00
826,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_07_00_00
827,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_08_00_00
828,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_08_00_00
829,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_10_00_00
830,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,09_10_00_00
831,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_02_00_00
832,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_08_00_00
833,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_08_00_00
834,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_10_00_00
835,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_08_00_00
836,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_00_00_00
837,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_02_00_00
838,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_07_00_00
839,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_00_00_00
840,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_04_00_00
841,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_05_00_00
842,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_08_00_00
843,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_07_00_00
844,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_02_00_00
845,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_03_00_00
846,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,09_07_00_00
847,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_09_00_00
848,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_02_00_00
849,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_00_00_00
850,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_01_00_00
851,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_10_00_00
852,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_01_00_00
853,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_06_00_00
854,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_03_00_00
855,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_01_00_00
856,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_09_00_00
857,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_07_00_00
858,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_00_00_00
859,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_10_00_00
860,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_04_00_00
861,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_02_00_00
862,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_05_00_00
863,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_01_00_00
864,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,09_05_00_00
865,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_01_00_00
866,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_09_00_00
867,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_09_00_00
868,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_09_00_00
869,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_04_00_00
870,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_06_00_00
871,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_03_00_00
872,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_04_00_00
873,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,09_00_00_00
874,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_02_00_00
875,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_04_00_00
876,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_06_00_00
877,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_03_00_00
878,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_04_00_00
879,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_06_00_00
880,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_05_00_00
881,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_06_00_00
882,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_07_00_00
883,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_08_00_00
884,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_10_00_00
885,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_05_00_00
886,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_07_00_00
887,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_07_00_00
888,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_03_00_00
889,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_07_00_00
890,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_00_00_00
891,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_04_00_00
892,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_04_00_00
893,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_06_00_00
894,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_02_00_00
895,2.0,1.0,3.0,pathways_list_f_a,2,multihaz_agr,D,09_02_00_00
896,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,06_03_00_00
897,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_04_00_00
898,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_03_00_00
899,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,09_06_00_00
900,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_03_00_00
901,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_09_00_00
902,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_05_00_00
903,2.0,1.0,3.0,pathways_list_f_a,2,multihaz_agr,D,09_01_00_00
904,2.0,1.0,3.0,pathways_list_f_a,2,multihaz_agr,D,09_03_00_00
905,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_06_00_00
906,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_09_00_00
907,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_06_00_00
908,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_07_00_00
909,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_03_00_00
910,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,05_08_00_00
911,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,01_10_00_00
912,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,08_00_00_00
913,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,00_09_00_00
914,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_05_00_00
915,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_02_00_00
916,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_09_00_00
917,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,04_04_00_00
918,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,02_03_00_00
919,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,10_02_00_00
920,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,03_03_00_00
921,1.9,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11_05_00_00
922,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_08_00_00
923,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,07_10_00_00
924,176.82,121.1,225.84,DamAgr_f_tot,2,multihaz_agr,G,02_09_00_00
925,180.04,123.89,223.1,DamAgr_f_tot,2,multihaz_agr,G,10_01_00_00
926,99.77,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,05_06_00_00
927,286.75,181.87,348.79,DamAgr_f_tot,2,multihaz_agr,G,11_07_00_00
928,284.22,180.79,351.08,DamAgr_f_tot,2,multihaz_agr,G,09_08_00_00
929,176.46,117.96,230.27,DamAgr_f_tot,2,multihaz_agr,G,02_08_00_00
930,255.75,175.36,339.7,DamAgr_f_tot,2,multihaz_agr,G,03_07_00_00
931,187.04,117.96,229.69,DamAgr_f_tot,2,multihaz_agr,G,02_05_00_00
932,174.78,115.56,218.18,DamAgr_f_tot,2,multihaz_agr,G,04_02_00_00
933,186.04,117.96,229.21,DamAgr_f_tot,2,multihaz_agr,G,02_00_00_00
934,281.55,178.64,352.52,DamAgr_f_tot,2,multihaz_agr,G,09_04_00_00
935,187.38,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10_05_00_00
936,284.76,179.78,349.08,DamAgr_f_tot,2,multihaz_agr,G,11_04_00_00
937,258.48,173.04,343.05,DamAgr_f_tot,2,multihaz_agr,G,01_00_00_00
938,81.98,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,07_01_00_00
939,185.5,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10_10_00_00
940,312.33,184.66,378.73,DamAgr_f_tot,2,multihaz_agr,G,00_05_00_00
941,99.4,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,05_00_00_00
942,253.54,171.26,335.28,DamAgr_f_tot,2,multihaz_agr,G,03_00_00_00
943,179.3,121.1,231.53,DamAgr_f_tot,2,multihaz_agr,G,02_01_00_00
944,287.0,183.68,345.46,DamAgr_f_tot,2,multihaz_agr,G,09_09_00_00
945,96.42,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,08_06_00_00
946,253.35,175.2,334.67,DamAgr_f_tot,2,multihaz_agr,G,03_10_00_00
947,96.43,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,07_05_00_00
948,176.44,115.51,221.85,DamAgr_f_tot,2,multihaz_agr,G,04_01_00_00
949,284.13,181.96,343.76,DamAgr_f_tot,2,multihaz_agr,G,11_10_00_00
950,89.06,32.1,118.73,DamAgr_f_tot,2,multihaz_agr,G,05_01_00_00
951,177.29,123.89,223.1,DamAgr_f_tot,2,multihaz_agr,G,10_09_00_00
952,284.0,177.55,343.87,DamAgr_f_tot,2,multihaz_agr,G,11_00_00_00
953,265.51,179.68,337.76,DamAgr_f_tot,2,multihaz_agr,G,01_01_00_00
954,317.9,188.18,384.06,DamAgr_f_tot,2,multihaz_agr,G,00_02_00_00
955,255.28,175.29,328.22,DamAgr_f_tot,2,multihaz_agr,G,03_08_00_00
956,96.42,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,07_06_00_00
957,99.33,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,05_10_00_00
958,187.28,117.96,230.25,DamAgr_f_tot,2,multihaz_agr,G,02_07_00_00
959,260.42,177.23,337.76,DamAgr_f_tot,2,multihaz_agr,G,01_08_00_00
960,288.0,181.87,353.98,DamAgr_f_tot,2,multihaz_agr,G,11_08_00_00
961,185.27,117.96,229.89,DamAgr_f_tot,2,multihaz_agr,G,02_10_00_00
962,280.94,180.77,347.19,DamAgr_f_tot,2,multihaz_agr,G,09_10_00_00
963,288.87,184.16,348.24,DamAgr_f_tot,2,multihaz_agr,G,11_02_00_00
964,176.9,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10_08_00_00
965,314.36,185.41,379.3,DamAgr_f_tot,2,multihaz_agr,G,00_08_00_00
966,309.64,185.42,375.23,DamAgr_f_tot,2,multihaz_agr,G,00_10_00_00
967,90.66,31.25,144.81,DamAgr_f_tot,2,multihaz_agr,G,06_08_00_00
968,96.06,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,07_00_00_00
969,94.27,32.1,146.76,DamAgr_f_tot,2,multihaz_agr,G,06_02_00_00
970,260.71,177.22,347.98,DamAgr_f_tot,2,multihaz_agr,G,01_07_00_00
971,309.74,181.08,378.2,DamAgr_f_tot,2,multihaz_agr,G,00_00_00_00
972,310.37,183.19,378.41,DamAgr_f_tot,2,multihaz_agr,G,00_04_00_00
973,255.6,174.41,339.96,DamAgr_f_tot,2,multihaz_agr,G,03_05_00_00
974,80.93,31.25,108.01,DamAgr_f_tot,2,multihaz_agr,G,08_08_00_00
975,96.58,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,07_07_00_00
976,262.57,179.52,331.92,DamAgr_f_tot,2,multihaz_agr,G,01_02_00_00
977,200.14,115.56,223.18,DamAgr_f_tot,2,multihaz_agr,G,04_03_00_00
978,283.56,180.86,352.22,DamAgr_f_tot,2,multihaz_agr,G,09_07_00_00
979,88.31,32.1,118.03,DamAgr_f_tot,2,multihaz_agr,G,05_09_00_00
980,84.39,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,08_02_00_00
981,186.41,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10_00_00_00
982,321.39,188.5,388.15,DamAgr_f_tot,2,multihaz_agr,G,00_01_00_00
983,205.45,112.21,330.75,DamAgr_f_tot,2,multihaz_agr,G,04_10_00_00
984,260.06,178.47,328.24,DamAgr_f_tot,2,multihaz_agr,G,03_01_00_00
985,312.21,183.55,378.73,DamAgr_f_tot,2,multihaz_agr,G,00_06_00_00
986,320.65,187.66,384.54,DamAgr_f_tot,2,multihaz_agr,G,00_03_00_00
987,81.98,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,08_01_00_00
988,262.32,179.72,332.11,DamAgr_f_tot,2,multihaz_agr,G,01_09_00_00
989,102.65,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,06_07_00_00
990,102.13,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,06_00_00_00
991,102.06,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,06_10_00_00
992,102.46,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,06_04_00_00
993,257.48,178.25,324.46,DamAgr_f_tot,2,multihaz_agr,G,03_02_00_00
994,260.58,176.56,347.98,DamAgr_f_tot,2,multihaz_agr,G,01_05_00_00
995,292.06,184.23,353.98,DamAgr_f_tot,2,multihaz_agr,G,11_01_00_00
996,283.45,180.11,352.23,DamAgr_f_tot,2,multihaz_agr,G,09_05_00_00
997,91.86,32.1,146.76,DamAgr_f_tot,2,multihaz_agr,G,06_01_00_00
998,288.69,184.39,348.37,DamAgr_f_tot,2,multihaz_agr,G,11_09_00_00
999,81.23,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,08_09_00_00
1000,91.11,32.1,146.06,DamAgr_f_tot,2,multihaz_agr,G,06_09_00_00
1001,99.73,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,05_04_00_00
1002,186.84,117.96,229.66,DamAgr_f_tot,2,multihaz_agr,G,02_06_00_00
1003,88.76,32.1,117.63,DamAgr_f_tot,2,multihaz_agr,G,05_03_00_00
1004,185.74,117.96,229.35,DamAgr_f_tot,2,multihaz_agr,G,02_04_00_00
1005,281.08,176.55,347.38,DamAgr_f_tot,2,multihaz_agr,G,09_00_00_00
1006,177.3,121.1,225.89,DamAgr_f_tot,2,multihaz_agr,G,02_02_00_00
1007,186.04,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10_04_00_00
1008,102.5,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,06_06_00_00
1009,81.68,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,07_03_00_00
1010,96.39,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,08_04_00_00
1011,255.48,173.53,340.0,DamAgr_f_tot,2,multihaz_agr,G,03_06_00_00
1012,96.43,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,08_05_00_00
1013,187.21,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10_06_00_00
1014,207.63,112.12,335.98,DamAgr_f_tot,2,multihaz_agr,G,04_07_00_00
1015,196.65,112.16,222.68,DamAgr_f_tot,2,multihaz_agr,G,04_08_00_00
1016,95.99,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,08_10_00_00
1017,102.51,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,06_05_00_00
1018,312.45,185.41,379.3,DamAgr_f_tot,2,multihaz_agr,G,00_07_00_00
1019,99.92,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,05_07_00_00
1020,179.3,123.89,223.1,DamAgr_f_tot,2,multihaz_agr,G,10_03_00_00
1021,187.61,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10_07_00_00
1022,205.94,112.16,331.3,DamAgr_f_tot,2,multihaz_agr,G,04_00_00_00
1023,258.89,175.14,348.27,DamAgr_f_tot,2,multihaz_agr,G,01_04_00_00
1024,96.39,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,07_04_00_00
1025,260.04,175.33,348.08,DamAgr_f_tot,2,multihaz_agr,G,01_06_00_00
1026,91.47,32.1,129.24,DamAgr_f_tot,2,multihaz_agr,G,05_02_00_00
1027,287.22,183.64,344.52,DamAgr_f_tot,2,multihaz_agr,G,09_02_00_00
1028,91.56,32.1,145.66,DamAgr_f_tot,2,multihaz_agr,G,06_03_00_00
1029,253.96,173.22,340.12,DamAgr_f_tot,2,multihaz_agr,G,03_04_00_00
1030,264.86,178.72,337.69,DamAgr_f_tot,2,multihaz_agr,G,01_03_00_00
1031,283.3,178.91,352.32,DamAgr_f_tot,2,multihaz_agr,G,09_06_00_00
1032,81.68,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,08_03_00_00
1033,197.96,115.52,223.75,DamAgr_f_tot,2,multihaz_agr,G,04_09_00_00
1034,99.78,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,05_05_00_00
1035,290.49,183.95,351.22,DamAgr_f_tot,2,multihaz_agr,G,09_01_00_00
1036,289.73,183.06,351.26,DamAgr_f_tot,2,multihaz_agr,G,09_03_00_00
1037,207.27,112.21,335.89,DamAgr_f_tot,2,multihaz_agr,G,04_06_00_00
1038,81.23,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,07_09_00_00
1039,286.01,179.92,348.89,DamAgr_f_tot,2,multihaz_agr,G,11_06_00_00
1040,96.58,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,08_07_00_00
1041,291.42,183.39,353.98,DamAgr_f_tot,2,multihaz_agr,G,11_03_00_00
1042,87.93,31.25,117.52,DamAgr_f_tot,2,multihaz_agr,G,05_08_00_00
1043,258.26,177.34,342.94,DamAgr_f_tot,2,multihaz_agr,G,01_10_00_00
1044,96.06,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,08_00_00_00
1045,317.72,188.3,380.99,DamAgr_f_tot,2,multihaz_agr,G,00_09_00_00
1046,207.44,112.12,335.92,DamAgr_f_tot,2,multihaz_agr,G,04_05_00_00
1047,84.39,32.1,110.51,DamAgr_f_tot,2,multihaz_agr,G,07_02_00_00
1048,257.73,178.36,322.56,DamAgr_f_tot,2,multihaz_agr,G,03_09_00_00
1049,205.88,112.21,336.17,DamAgr_f_tot,2,multihaz_agr,G,04_04_00_00
1050,178.64,121.1,230.82,DamAgr_f_tot,2,multihaz_agr,G,02_03_00_00
1051,177.76,123.89,223.1,DamAgr_f_tot,2,multihaz_agr,G,10_02_00_00
1052,260.0,177.77,328.16,DamAgr_f_tot,2,multihaz_agr,G,03_03_00_00
1053,286.63,181.18,348.79,DamAgr_f_tot,2,multihaz_agr,G,11_05_00_00
1054,80.93,31.25,108.01,DamAgr_f_tot,2,multihaz_agr,G,07_08_00_00
1055,95.99,31.25,174.43,DamAgr_f_tot,2,multihaz_agr,G,07_10_00_00
1056,81.07,49.35,102.55,DamAgr_d_tot,2,multihaz_agr,G,02_09_00_00
1057,114.37,102.87,123.4,DamAgr_d_tot,2,multihaz_agr,G,10_01_00_00
1058,53.78,41.19,63.52,DamAgr_d_tot,2,multihaz_agr,G,05_06_00_00
1059,40.02,29.44,43.77,DamAgr_d_tot,2,multihaz_agr,G,11_07_00_00
