,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,fa_p,da_p,fu_p,ds_p
706,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,1,999,999
707,199.4,111.13,251.81,DamAgr_f_tot,2,multihaz_agr,D,0,6,999,999
708,51.34,37.82,61.69,DamAgr_d_tot,2,multihaz_agr,D,0,6,999,999
709,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,6,999,999
710,34.6,30.34,36.28,invest_d_a,2,multihaz_agr,D,0,6,999,999
711,900.39,884.57,911.22,revenue_agr,2,multihaz_agr,D,0,6,999,999
712,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,0,6,999,999
713,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,6,999,999
714,199.67,111.13,252.36,DamAgr_f_tot,2,multihaz_agr,D,0,7,999,999
715,33.01,24.78,35.24,DamAgr_d_tot,2,multihaz_agr,D,0,7,999,999
716,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,7,999,999
717,19.1,16.62,18.44,invest_d_a,2,multihaz_agr,D,0,7,999,999
718,918.32,903.06,928.99,revenue_agr,2,multihaz_agr,D,0,7,999,999
719,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,0,7,999,999
720,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,7,999,999
721,200.28,111.13,252.36,DamAgr_f_tot,2,multihaz_agr,D,0,8,999,999
722,38.87,29.75,40.81,DamAgr_d_tot,2,multihaz_agr,D,0,8,999,999
723,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,8,999,999
724,18.08,16.62,18.44,invest_d_a,2,multihaz_agr,D,0,8,999,999
725,912.61,872.97,923.75,revenue_agr,2,multihaz_agr,D,0,8,999,999
726,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,0,8,999,999
727,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,8,999,999
728,199.44,111.13,251.81,DamAgr_f_tot,2,multihaz_agr,D,0,5,999,999
729,37.67,26.2,48.0,DamAgr_d_tot,2,multihaz_agr,D,0,5,999,999
730,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,5,999,999
731,30.77,26.33,32.81,invest_d_a,2,multihaz_agr,D,0,5,999,999
732,913.85,900.67,921.93,revenue_agr,2,multihaz_agr,D,0,5,999,999
733,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,0,5,999,999
734,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,5,999,999
735,201.83,114.94,254.46,DamAgr_f_tot,2,multihaz_agr,D,0,2,999,999
736,118.97,103.82,128.38,DamAgr_d_tot,2,multihaz_agr,D,0,2,999,999
737,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,2,999,999
738,25.31,23.61,26.49,invest_d_a,2,multihaz_agr,D,0,2,999,999
739,832.92,808.78,849.72,revenue_agr,2,multihaz_agr,D,0,2,999,999
740,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,0,2,999,999
741,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,2,999,999
742,198.53,110.72,251.32,DamAgr_f_tot,2,multihaz_agr,D,0,0,999,999
743,168.43,143.43,183.71,DamAgr_d_tot,2,multihaz_agr,D,0,0,999,999
744,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,0,999,999
745,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,D,0,0,999,999
746,784.82,755.84,806.52,revenue_agr,2,multihaz_agr,D,0,0,999,999
747,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,D,0,0,999,999
748,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,0,999,999
749,197.22,111.13,251.5,DamAgr_f_tot,2,multihaz_agr,D,0,4,999,999
750,67.49,51.0,74.64,DamAgr_d_tot,2,multihaz_agr,D,0,4,999,999
751,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,4,999,999
752,26.87,21.19,36.19,invest_d_a,2,multihaz_agr,D,0,4,999,999
753,884.53,869.27,890.57,revenue_agr,2,multihaz_agr,D,0,4,999,999
754,3.3,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,0,4,999,999
755,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,4,999,999
756,196.1,111.13,248.41,DamAgr_f_tot,2,multihaz_agr,D,0,10,999,999
757,32.15,19.98,40.68,DamAgr_d_tot,2,multihaz_agr,D,0,10,999,999
758,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,10,999,999
759,20.31,15.81,21.95,invest_d_a,2,multihaz_agr,D,0,10,999,999
760,919.6,905.03,930.37,revenue_agr,2,multihaz_agr,D,0,10,999,999
761,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,0,10,999,999
762,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,10,999,999
763,204.81,114.94,255.71,DamAgr_f_tot,2,multihaz_agr,D,0,3,999,999
764,102.94,90.57,114.38,DamAgr_d_tot,2,multihaz_agr,D,0,3,999,999
765,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,3,999,999
766,31.99,23.32,37.15,invest_d_a,2,multihaz_agr,D,0,3,999,999
767,848.54,821.72,865.39,revenue_agr,2,multihaz_agr,D,0,3,999,999
768,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,0,3,999,999
769,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,3,999,999
770,83.63,31.57,118.82,DamAgr_f_tot,2,multihaz_agr,D,8,9,999,999
771,99.01,87.61,108.77,DamAgr_d_tot,2,multihaz_agr,D,8,9,999,999
772,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,9,999,999
773,33.08,23.5,35.34,invest_d_a,2,multihaz_agr,D,8,9,999,999
774,860.16,835.91,875.08,revenue_agr,2,multihaz_agr,D,8,9,999,999
775,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,8,9,999,999
776,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,9,999,999
777,78.5,32.41,115.61,DamAgr_f_tot,2,multihaz_agr,D,8,1,999,999
778,105.23,90.6,116.39,DamAgr_d_tot,2,multihaz_agr,D,8,1,999,999
779,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,1,999,999
780,32.67,23.74,37.58,invest_d_a,2,multihaz_agr,D,8,1,999,999
781,854.35,830.51,867.97,revenue_agr,2,multihaz_agr,D,8,1,999,999
782,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,8,1,999,999
783,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,1,999,999
784,82.74,31.57,118.7,DamAgr_f_tot,2,multihaz_agr,D,8,6,999,999
785,51.51,37.67,61.68,DamAgr_d_tot,2,multihaz_agr,D,8,6,999,999
786,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,6,999,999
787,34.6,30.34,36.28,invest_d_a,2,multihaz_agr,D,8,6,999,999
788,907.55,874.5,922.05,revenue_agr,2,multihaz_agr,D,8,6,999,999
789,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,8,6,999,999
790,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,6,999,999
791,82.89,31.57,119.66,DamAgr_f_tot,2,multihaz_agr,D,8,7,999,999
792,32.95,24.75,35.24,DamAgr_d_tot,2,multihaz_agr,D,8,7,999,999
793,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,7,999,999
794,19.1,16.62,18.44,invest_d_a,2,multihaz_agr,D,8,7,999,999
795,925.84,896.93,936.9,revenue_agr,2,multihaz_agr,D,8,7,999,999
796,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,8,7,999,999
797,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,7,999,999
798,83.25,31.57,119.66,DamAgr_f_tot,2,multihaz_agr,D,8,8,999,999
799,38.81,29.58,40.81,DamAgr_d_tot,2,multihaz_agr,D,8,8,999,999
800,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,8,999,999
801,18.08,16.62,18.44,invest_d_a,2,multihaz_agr,D,8,8,999,999
802,920.15,839.99,936.9,revenue_agr,2,multihaz_agr,D,8,8,999,999
803,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,8,8,999,999
804,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,8,999,999
805,82.75,31.57,118.7,DamAgr_f_tot,2,multihaz_agr,D,8,5,999,999
806,37.55,26.17,48.0,DamAgr_d_tot,2,multihaz_agr,D,8,5,999,999
807,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,5,999,999
808,30.77,26.33,32.81,invest_d_a,2,multihaz_agr,D,8,5,999,999
809,921.33,895.55,934.66,revenue_agr,2,multihaz_agr,D,8,5,999,999
810,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,8,5,999,999
811,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,5,999,999
812,77.91,32.41,115.61,DamAgr_f_tot,2,multihaz_agr,D,8,2,999,999
813,119.12,103.8,128.3,DamAgr_d_tot,2,multihaz_agr,D,8,2,999,999
814,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,2,999,999
815,25.31,23.61,26.49,invest_d_a,2,multihaz_agr,D,8,2,999,999
816,840.57,816.83,858.63,revenue_agr,2,multihaz_agr,D,8,2,999,999
817,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,8,2,999,999
818,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,2,999,999
819,82.62,31.57,118.18,DamAgr_f_tot,2,multihaz_agr,D,8,0,999,999
820,168.62,143.56,186.1,DamAgr_d_tot,2,multihaz_agr,D,8,0,999,999
821,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,0,999,999
822,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,D,8,0,999,999
823,791.15,759.67,823.52,revenue_agr,2,multihaz_agr,D,8,0,999,999
824,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,D,8,0,999,999
825,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,0,999,999
826,82.68,31.57,118.43,DamAgr_f_tot,2,multihaz_agr,D,8,4,999,999
827,69.97,50.96,78.64,DamAgr_d_tot,2,multihaz_agr,D,8,4,999,999
828,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,4,999,999
829,25.46,21.19,34.28,invest_d_a,2,multihaz_agr,D,8,4,999,999
830,889.14,854.85,906.57,revenue_agr,2,multihaz_agr,D,8,4,999,999
831,3.2,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,8,4,999,999
832,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,4,999,999
833,82.24,31.57,118.82,DamAgr_f_tot,2,multihaz_agr,D,8,10,999,999
834,32.11,19.98,40.68,DamAgr_d_tot,2,multihaz_agr,D,8,10,999,999
835,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,10,999,999
836,20.31,15.81,21.95,invest_d_a,2,multihaz_agr,D,8,10,999,999
837,926.71,901.66,939.99,revenue_agr,2,multihaz_agr,D,8,10,999,999
838,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,8,10,999,999
839,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,10,999,999
840,84.22,32.41,118.43,DamAgr_f_tot,2,multihaz_agr,D,8,3,999,999
841,102.89,90.56,114.09,DamAgr_d_tot,2,multihaz_agr,D,8,3,999,999
842,142.11,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,3,999,999
843,31.93,23.32,37.15,invest_d_a,2,multihaz_agr,D,8,3,999,999
844,856.28,832.42,870.56,revenue_agr,2,multihaz_agr,D,8,3,999,999
845,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,8,3,999,999
846,1.1,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,3,999,999
847,89.66,31.57,127.68,DamAgr_f_tot,2,multihaz_agr,D,6,9,999,999
848,92.7,56.42,108.76,DamAgr_d_tot,2,multihaz_agr,D,6,9,999,999
849,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,9,999,999
850,32.52,23.5,35.18,invest_d_a,2,multihaz_agr,D,6,9,999,999
851,869.72,849.39,896.39,revenue_agr,2,multihaz_agr,D,6,9,999,999
852,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,6,9,999,999
853,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,9,999,999
854,84.53,32.41,128.39,DamAgr_f_tot,2,multihaz_agr,D,6,1,999,999
855,99.41,65.35,116.42,DamAgr_d_tot,2,multihaz_agr,D,6,1,999,999
856,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,1,999,999
857,31.99,22.53,37.58,invest_d_a,2,multihaz_agr,D,6,1,999,999
858,863.44,838.35,892.65,revenue_agr,2,multihaz_agr,D,6,1,999,999
859,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,6,1,999,999
860,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,1,999,999
861,88.61,31.57,125.95,DamAgr_f_tot,2,multihaz_agr,D,6,6,999,999
862,51.6,37.68,61.68,DamAgr_d_tot,2,multihaz_agr,D,6,6,999,999
863,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,6,999,999
864,34.6,30.34,36.28,invest_d_a,2,multihaz_agr,D,6,6,999,999
865,910.76,897.49,922.05,revenue_agr,2,multihaz_agr,D,6,6,999,999
866,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,6,6,999,999
867,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,6,999,999
868,88.76,31.57,126.38,DamAgr_f_tot,2,multihaz_agr,D,6,7,999,999
869,33.19,25.44,35.84,DamAgr_d_tot,2,multihaz_agr,D,6,7,999,999
870,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,7,999,999
871,19.1,16.62,18.44,invest_d_a,2,multihaz_agr,D,6,7,999,999
872,928.9,918.95,936.89,revenue_agr,2,multihaz_agr,D,6,7,999,999
873,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,6,7,999,999
874,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,7,999,999
875,89.12,31.57,126.38,DamAgr_f_tot,2,multihaz_agr,D,6,8,999,999
876,36.36,29.61,40.81,DamAgr_d_tot,2,multihaz_agr,D,6,8,999,999
877,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,8,999,999
878,17.64,16.62,18.44,invest_d_a,2,multihaz_agr,D,6,8,999,999
879,925.9,905.04,936.89,revenue_agr,2,multihaz_agr,D,6,8,999,999
880,1.1,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,6,8,999,999
881,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,8,999,999
882,88.62,31.57,125.95,DamAgr_f_tot,2,multihaz_agr,D,6,5,999,999
883,37.69,26.86,48.0,DamAgr_d_tot,2,multihaz_agr,D,6,5,999,999
884,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,5,999,999
885,30.77,26.33,32.81,invest_d_a,2,multihaz_agr,D,6,5,999,999
886,924.5,908.57,933.69,revenue_agr,2,multihaz_agr,D,6,5,999,999
887,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,6,5,999,999
888,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,5,999,999
889,83.94,32.41,128.39,DamAgr_f_tot,2,multihaz_agr,D,6,2,999,999
890,114.89,86.85,128.33,DamAgr_d_tot,2,multihaz_agr,D,6,2,999,999
891,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,2,999,999
892,24.75,21.94,26.49,invest_d_a,2,multihaz_agr,D,6,2,999,999
893,848.07,818.97,865.05,revenue_agr,2,multihaz_agr,D,6,2,999,999
894,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,D,6,2,999,999
895,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,2,999,999
896,88.49,31.57,125.55,DamAgr_f_tot,2,multihaz_agr,D,6,0,999,999
897,170.58,143.59,186.14,DamAgr_d_tot,2,multihaz_agr,D,6,0,999,999
898,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,0,999,999
899,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,D,6,0,999,999
900,792.49,759.66,823.49,revenue_agr,2,multihaz_agr,D,6,0,999,999
901,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,D,6,0,999,999
902,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,0,999,999
903,88.56,31.57,125.68,DamAgr_f_tot,2,multihaz_agr,D,6,4,999,999
904,65.98,51.0,74.22,DamAgr_d_tot,2,multihaz_agr,D,6,4,999,999
905,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,4,999,999
906,28.25,21.19,37.63,invest_d_a,2,multihaz_agr,D,6,4,999,999
907,896.4,884.98,906.56,revenue_agr,2,multihaz_agr,D,6,4,999,999
908,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,6,4,999,999
909,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,4,999,999
910,88.11,31.57,126.07,DamAgr_f_tot,2,multihaz_agr,D,6,10,999,999
911,32.11,19.98,40.68,DamAgr_d_tot,2,multihaz_agr,D,6,10,999,999
912,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,10,999,999
913,20.31,15.81,21.95,invest_d_a,2,multihaz_agr,D,6,10,999,999
914,930.0,912.93,939.99,revenue_agr,2,multihaz_agr,D,6,10,999,999
915,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,6,10,999,999
916,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,10,999,999
917,90.25,32.41,127.29,DamAgr_f_tot,2,multihaz_agr,D,6,3,999,999
918,97.08,63.44,114.12,DamAgr_d_tot,2,multihaz_agr,D,6,3,999,999
919,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,3,999,999
920,31.3,22.01,37.15,invest_d_a,2,multihaz_agr,D,6,3,999,999
921,865.37,841.63,893.85,revenue_agr,2,multihaz_agr,D,6,3,999,999
922,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,6,3,999,999
923,1.2,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,3,999,999
924,176.82,121.1,225.84,DamAgr_f_tot,2,multihaz_agr,G,2,9,999,999
925,81.07,49.35,102.55,DamAgr_d_tot,2,multihaz_agr,G,2,9,999,999
926,115.44,113.16,116.7,invest_f_a,2,multihaz_agr,G,2,9,999,999
927,27.68,22.9,32.68,invest_d_a,2,multihaz_agr,G,2,9,999,999
928,870.13,811.65,907.86,revenue_agr,2,multihaz_agr,G,2,9,999,999
929,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,2,9,999,999
930,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,9,999,999
931,179.3,121.1,231.53,DamAgr_f_tot,2,multihaz_agr,G,2,1,999,999
932,76.57,57.47,99.72,DamAgr_d_tot,2,multihaz_agr,G,2,1,999,999
933,115.44,113.16,116.7,invest_f_a,2,multihaz_agr,G,2,1,999,999
934,22.24,11.34,31.51,invest_d_a,2,multihaz_agr,G,2,1,999,999
935,874.67,847.56,893.86,revenue_agr,2,multihaz_agr,G,2,1,999,999
936,3.1,2.0,4.0,pathways_list_d_a,2,multihaz_agr,G,2,1,999,999
937,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,1,999,999
938,186.84,117.96,229.66,DamAgr_f_tot,2,multihaz_agr,G,2,6,999,999
939,54.89,42.03,65.24,DamAgr_d_tot,2,multihaz_agr,G,2,6,999,999
940,115.27,112.84,116.7,invest_f_a,2,multihaz_agr,G,2,6,999,999
941,35.46,32.05,37.24,invest_d_a,2,multihaz_agr,G,2,6,999,999
942,895.25,864.34,914.99,revenue_agr,2,multihaz_agr,G,2,6,999,999
943,3.1,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,2,6,999,999
944,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,6,999,999
945,187.28,117.96,230.25,DamAgr_f_tot,2,multihaz_agr,G,2,7,999,999
946,40.0,29.43,43.74,DamAgr_d_tot,2,multihaz_agr,G,2,7,999,999
947,115.27,112.84,116.7,invest_f_a,2,multihaz_agr,G,2,7,999,999
948,20.54,16.62,31.19,invest_d_a,2,multihaz_agr,G,2,7,999,999
949,909.59,870.22,918.71,revenue_agr,2,multihaz_agr,G,2,7,999,999
950,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,2,7,999,999
951,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,7,999,999
952,176.46,117.96,230.27,DamAgr_f_tot,2,multihaz_agr,G,2,8,999,999
953,45.42,38.99,58.4,DamAgr_d_tot,2,multihaz_agr,G,2,8,999,999
954,115.44,113.16,116.7,invest_f_a,2,multihaz_agr,G,2,8,999,999
955,19.6,16.62,18.44,invest_d_a,2,multihaz_agr,G,2,8,999,999
956,905.44,870.21,918.41,revenue_agr,2,multihaz_agr,G,2,8,999,999
957,1.4,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,2,8,999,999
958,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,8,999,999
959,187.04,117.96,229.69,DamAgr_f_tot,2,multihaz_agr,G,2,5,999,999
960,40.36,31.49,47.58,DamAgr_d_tot,2,multihaz_agr,G,2,5,999,999
961,115.27,112.84,116.7,invest_f_a,2,multihaz_agr,G,2,5,999,999
962,31.36,29.43,32.81,invest_d_a,2,multihaz_agr,G,2,5,999,999
963,909.44,879.08,924.28,revenue_agr,2,multihaz_agr,G,2,5,999,999
964,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,2,5,999,999
965,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,5,999,999
966,177.3,121.1,225.89,DamAgr_f_tot,2,multihaz_agr,G,2,2,999,999
967,107.45,92.36,123.91,DamAgr_d_tot,2,multihaz_agr,G,2,2,999,999
968,115.42,113.16,116.7,invest_f_a,2,multihaz_agr,G,2,2,999,999
969,16.43,12.27,21.49,invest_d_a,2,multihaz_agr,G,2,2,999,999
970,844.07,810.64,865.2,revenue_agr,2,multihaz_agr,G,2,2,999,999
971,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,2,2,999,999
972,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,2,999,999
973,186.04,117.96,229.21,DamAgr_f_tot,2,multihaz_agr,G,2,0,999,999
974,207.28,187.37,226.44,DamAgr_d_tot,2,multihaz_agr,G,2,0,999,999
975,115.27,112.84,116.7,invest_f_a,2,multihaz_agr,G,2,0,999,999
976,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,G,2,0,999,999
977,744.92,699.99,771.14,revenue_agr,2,multihaz_agr,G,2,0,999,999
978,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,2,0,999,999
979,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,0,999,999
980,185.74,117.96,229.35,DamAgr_f_tot,2,multihaz_agr,G,2,4,999,999
981,70.44,54.62,83.88,DamAgr_d_tot,2,multihaz_agr,G,2,4,999,999
982,115.27,112.84,116.7,invest_f_a,2,multihaz_agr,G,2,4,999,999
983,32.32,21.98,37.63,invest_d_a,2,multihaz_agr,G,2,4,999,999
984,879.9,860.26,893.25,revenue_agr,2,multihaz_agr,G,2,4,999,999
985,3.8,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,2,4,999,999
986,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,4,999,999
987,185.27,117.96,229.89,DamAgr_f_tot,2,multihaz_agr,G,2,10,999,999
988,30.09,20.65,38.7,DamAgr_d_tot,2,multihaz_agr,G,2,10,999,999
989,115.27,112.84,116.7,invest_f_a,2,multihaz_agr,G,2,10,999,999
990,20.85,19.44,21.95,invest_d_a,2,multihaz_agr,G,2,10,999,999
991,919.66,889.02,935.3,revenue_agr,2,multihaz_agr,G,2,10,999,999
992,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,2,10,999,999
993,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,10,999,999
994,178.64,121.1,230.82,DamAgr_f_tot,2,multihaz_agr,G,2,3,999,999
995,83.28,61.09,101.71,DamAgr_d_tot,2,multihaz_agr,G,2,3,999,999
996,115.44,113.16,116.7,invest_f_a,2,multihaz_agr,G,2,3,999,999
997,25.94,16.24,35.54,invest_d_a,2,multihaz_agr,G,2,3,999,999
998,868.06,813.06,897.5,revenue_agr,2,multihaz_agr,G,2,3,999,999
999,3.5,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,2,3,999,999
1000,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,3,999,999
1001,177.29,123.89,223.1,DamAgr_f_tot,2,multihaz_agr,G,10,9,999,999
1002,105.6,94.62,114.29,DamAgr_d_tot,2,multihaz_agr,G,10,9,999,999
1003,340.56,186.92,412.04,invest_f_a,2,multihaz_agr,G,10,9,999,999
1004,34.21,31.02,36.9,invest_d_a,2,multihaz_agr,G,10,9,999,999
1005,849.03,824.59,862.3,revenue_agr,2,multihaz_agr,G,10,9,999,999
1006,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10,9,999,999
1007,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,10,9,999,999
1008,180.04,123.89,223.1,DamAgr_f_tot,2,multihaz_agr,G,10,1,999,999
1009,114.37,102.87,123.4,DamAgr_d_tot,2,multihaz_agr,G,10,1,999,999
1010,340.56,186.92,412.04,invest_f_a,2,multihaz_agr,G,10,1,999,999
1011,35.3,31.71,38.55,invest_d_a,2,multihaz_agr,G,10,1,999,999
1012,840.27,813.07,855.13,revenue_agr,2,multihaz_agr,G,10,1,999,999
1013,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10,1,999,999
1014,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,10,1,999,999
1015,187.21,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10,6,999,999
1016,53.54,41.35,63.6,DamAgr_d_tot,2,multihaz_agr,G,10,6,999,999
1017,329.47,166.76,412.04,invest_f_a,2,multihaz_agr,G,10,6,999,999
1018,35.04,32.05,36.4,invest_d_a,2,multihaz_agr,G,10,6,999,999
1019,899.9,869.87,913.49,revenue_agr,2,multihaz_agr,G,10,6,999,999
1020,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,10,6,999,999
1021,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,10,6,999,999
1022,187.61,120.51,217.25,DamAgr_f_tot,2,multihaz_agr,G,10,7,999,999
1023,37.17,27.9,40.14,DamAgr_d_tot,2,multihaz_agr,G,10,7,999,999
1024,329.47,166.76,412.04,invest_f_a,2,multihaz_agr,G,10,7,999,999
1025,20.54,16.62,31.19,invest_d_a,2,multihaz_agr,G,10,7,999,999
1026,915.77,902.22,921.4,revenue_agr,2,multihaz_agr,G,10,7,999,999
1027,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,10,7,999,999
1028,2.1,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,10,7,999,999
