,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,fa_p,da_p,fu_p,ds_p
22,71.64727272727272,53.874545454545455,84.77727272727275,DamAgr_d_tot,2,multihaz_agr,D,11,999,999,999
23,108.99545454545454,0.84,197.42,invest_f_a,2,multihaz_agr,D,11,999,999,999
24,21.936363636363634,17.255454545454544,25.519090909090913,invest_d_a,2,multihaz_agr,D,11,999,999,999
25,877.0836363636364,847.0272727272728,894.5899999999998,revenue_agr,2,multihaz_agr,D,11,999,999,999
26,2.3909090909090907,2.090909090909091,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,11,999,999,999
27,1.8999999999999995,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,11,999,999,999
28,196.01636363636362,109.52545454545454,247.12181818181818,DamAgr_f_tot,2,multihaz_agr,D,9,999,999,999
29,75.9718181818182,57.31909090909091,85.45181818181818,DamAgr_d_tot,2,multihaz_agr,D,9,999,999,999
30,202.10454545454547,54.76,284.15000000000003,invest_f_a,2,multihaz_agr,D,9,999,999,999
31,24.39363636363636,19.62,27.19545454545454,invest_d_a,2,multihaz_agr,D,9,999,999,999
32,852.3372727272728,824.9081818181818,868.838181818182,revenue_agr,2,multihaz_agr,D,9,999,999,999
33,2.5090909090909093,2.272727272727273,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,9,999,999,999
34,1.936363636363636,1.0,2.3636363636363638,pathways_list_f_a,2,multihaz_agr,D,9,999,999,999
35,185.2618181818182,102.65636363636362,232.5090909090909,DamAgr_f_tot,2,multihaz_agr,D,3,999,999,999
36,73.34000000000002,55.03727272727272,86.03545454545454,DamAgr_d_tot,2,multihaz_agr,D,3,999,999,999
37,13.72181818181818,0.37000000000000005,4.04,invest_f_a,2,multihaz_agr,D,3,999,999,999
38,23.60090909090909,18.075454545454548,26.94727272727273,invest_d_a,2,multihaz_agr,D,3,999,999,999
39,835.2136363636363,799.7663636363636,862.5436363636363,revenue_agr,2,multihaz_agr,D,3,999,999,999
