,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,fa_p,da_p,fu_p,ds_p
49,0.0,0.0,0.0,pathways_list_f_a,3,multihaz_multisec,D,0,999,999,999
50,1.4698787878787878,1.166060606060606,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,0,999,999,999
51,2.2243030303030307,1.9333333333333333,2.5636363636363635,pathways_list_f_u,3,multihaz_multisec,D,0,999,999,999
52,1771.3820424242424,1076.7277272727272,2249.369503030303,DamUrb_tot,3,multihaz_multisec,D,12,999,999,999
53,98.9493393939394,46.67107272727273,133.353,DamAgr_f_tot,3,multihaz_multisec,D,12,999,999,999
54,73.59530303030303,53.64295757575758,85.30944848484849,DamAgr_d_tot,3,multihaz_multisec,D,12,999,999,999
55,5450.696709090909,4451.6005151515155,6431.370375757577,DamShp_tot,3,multihaz_multisec,D,12,999,999,999
56,14.66648484848485,1.863030303030303,25.717151515151507,invest_f_a,3,multihaz_multisec,D,12,999,999,999
57,280.03076363636364,220.72487272727273,328.0325090909091,invest_f_u,3,multihaz_multisec,D,12,999,999,999
58,23.81981818181818,18.22830303030303,26.987575757575758,invest_d_a,3,multihaz_multisec,D,12,999,999,999
59,1483.8089575757576,1027.1138666666666,1721.7146,invest_d_s,3,multihaz_multisec,D,12,999,999,999
60,866.3140424242424,841.0525272727273,884.1895636363637,revenue_agr,3,multihaz_multisec,D,12,999,999,999
61,2.4824242424242424,2.212121212121212,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,12,999,999,999
62,1.09030303030303,0.3212121212121212,1.5575757575757576,pathways_list_f_a,3,multihaz_multisec,D,12,999,999,999
63,1.469878787878788,1.166060606060606,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,12,999,999,999
64,2.2246060606060607,1.9333333333333333,2.5636363636363635,pathways_list_f_u,3,multihaz_multisec,D,12,999,999,999
65,1490.0652303030301,861.2530181818182,1865.9758787878789,DamUrb_tot,3,multihaz_multisec,D,10,999,999,999
66,86.01735757575759,43.108454545454535,114.9778787878788,DamAgr_f_tot,3,multihaz_multisec,D,10,999,999,999
67,76.27731515151515,63.208363636363636,84.87639393939394,DamAgr_d_tot,3,multihaz_multisec,D,10,999,999,999
68,5420.085387878788,4427.295218181818,6399.015206060606,DamShp_tot,3,multihaz_multisec,D,10,999,999,999
69,173.165696969697,22.446303030303028,307.28266666666667,invest_f_a,3,multihaz_multisec,D,10,999,999,999
70,227.62557575757577,131.38385454545457,294.05180606060605,invest_f_u,3,multihaz_multisec,D,10,999,999,999
71,24.59630303030303,19.995515151515153,27.00509090909091,invest_d_a,3,multihaz_multisec,D,10,999,999,999
72,1474.915903030303,977.5045515151515,1735.7688,invest_d_s,3,multihaz_multisec,D,10,999,999,999
73,866.1610242424242,841.9289151515152,883.560018181818,revenue_agr,3,multihaz_multisec,D,10,999,999,999
74,2.5236363636363635,2.3515151515151516,2.618181818181818,pathways_list_d_a,3,multihaz_multisec,D,10,999,999,999
75,0.9921212121212121,0.3212121212121212,1.4666666666666666,pathways_list_f_a,3,multihaz_multisec,D,10,999,999,999
76,1.4486666666666668,1.0824242424242425,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,10,999,999,999
77,1.927878787878788,1.4545454545454546,2.266060606060606,pathways_list_f_u,3,multihaz_multisec,D,10,999,999,999
78,1755.3717393939394,1073.844509090909,2219.144606060606,DamUrb_tot,3,multihaz_multisec,D,11,999,999,999
79,97.16952121212123,46.4275393939394,129.73963636363635,DamAgr_f_tot,3,multihaz_multisec,D,11,999,999,999
80,71.31698787878788,52.99857575757576,84.88451515151516,DamAgr_d_tot,3,multihaz_multisec,D,11,999,999,999
81,5440.255406060606,4452.03723030303,6411.598006060606,DamShp_tot,3,multihaz_multisec,D,11,999,999,999
82,41.976303030303036,0.26981818181818185,80.35933333333335,invest_f_a,3,multihaz_multisec,D,11,999,999,999
83,277.7577212121212,219.4420121212121,328.0056,invest_f_u,3,multihaz_multisec,D,11,999,999,999
84,22.48448484848485,17.361454545454546,26.141151515151517,invest_d_a,3,multihaz_multisec,D,11,999,999,999
85,1490.6051878787882,1029.1482727272726,1725.5852,invest_d_s,3,multihaz_multisec,D,11,999,999,999
86,864.944496969697,835.5997090909091,883.9376363636364,revenue_agr,3,multihaz_multisec,D,11,999,999,999
87,2.409090909090909,2.090909090909091,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,11,999,999,999
88,1.0787878787878789,0.3212121212121212,1.5333333333333334,pathways_list_f_a,3,multihaz_multisec,D,11,999,999,999
89,1.4712121212121212,1.166060606060606,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,11,999,999,999
90,2.2152727272727275,1.9096969696969697,2.5636363636363635,pathways_list_f_u,3,multihaz_multisec,D,11,999,999,999
91,1752.3488787878787,1076.4129575757577,2246.1275333333333,DamUrb_tot,3,multihaz_multisec,D,1,999,999,999
92,96.76422424242425,46.24123636363637,130.1226,DamAgr_f_tot,3,multihaz_multisec,D,1,999,999,999
93,71.34873333333334,53.09334545454545,84.88283636363636,DamAgr_d_tot,3,multihaz_multisec,D,1,999,999,999
94,5444.85906060606,4446.686145454546,6405.589872727272,DamShp_tot,3,multihaz_multisec,D,1,999,999,999
95,7.845333333333333,0.26981818181818185,4.904,invest_f_a,3,multihaz_multisec,D,1,999,999,999
96,272.46648484848487,163.20601212121215,328.06334545454547,invest_f_u,3,multihaz_multisec,D,1,999,999,999
97,22.49024242424242,17.419151515151515,26.141151515151513,invest_d_a,3,multihaz_multisec,D,1,999,999,999
98,1474.9535212121214,995.5889393939394,1721.7146000000002,invest_d_s,3,multihaz_multisec,D,1,999,999,999
99,858.5373090909092,821.0325454545456,878.3383454545454,revenue_agr,3,multihaz_multisec,D,1,999,999,999
100,2.4096969696969697,2.090909090909091,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,1,999,999,999
101,1.0854545454545452,0.3212121212121212,1.5333333333333334,pathways_list_f_a,3,multihaz_multisec,D,1,999,999,999
102,1.4618787878787878,1.136969696969697,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,1,999,999,999
103,2.185090909090909,1.6,2.5636363636363635,pathways_list_f_u,3,multihaz_multisec,D,1,999,999,999
104,1078.2235212121213,437.11030303030304,1499.5703939393939,DamUrb_tot,3,multihaz_multisec,D,7,999,999,999
105,61.89216363636364,20.303921212121207,89.60009696969698,DamAgr_f_tot,3,multihaz_multisec,D,7,999,999,999
106,75.97163636363636,54.54381212121213,85.90829696969698,DamAgr_d_tot,3,multihaz_multisec,D,7,999,999,999
107,5467.454915151516,4628.0745878787875,6392.066006060606,DamShp_tot,3,multihaz_multisec,D,7,999,999,999
108,102.34642424242423,45.61212121212121,142.0,invest_f_a,3,multihaz_multisec,D,7,999,999,999
109,184.0907272727273,101.36866666666666,272.8155151515151,invest_f_u,3,multihaz_multisec,D,7,999,999,999
110,24.39212121212121,19.747333333333334,26.96521212121212,invest_d_a,3,multihaz_multisec,D,7,999,999,999
111,1374.019175757576,957.7904121212121,1604.9381454545457,invest_d_s,3,multihaz_multisec,D,7,999,999,999
112,876.0703575757575,852.6975696969697,891.2447393939393,revenue_agr,3,multihaz_multisec,D,7,999,999,999
113,2.521212121212121,2.3515151515151516,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,7,999,999,999
114,0.8187878787878788,0.3212121212121212,1.0,pathways_list_f_a,3,multihaz_multisec,D,7,999,999,999
115,1.3820606060606062,1.0333333333333334,1.5824242424242425,pathways_list_d_s,3,multihaz_multisec,D,7,999,999,999
116,1.5375757575757576,0.9333333333333333,2.1333333333333333,pathways_list_f_u,3,multihaz_multisec,D,7,999,999,999
117,1697.2415878787879,1013.1887757575757,2169.3288303030304,DamUrb_tot,3,multihaz_multisec,D,9,999,999,999
118,94.05907272727275,46.04670303030303,128.69337575757575,DamAgr_f_tot,3,multihaz_multisec,D,9,999,999,999
119,75.67957575757576,59.78637575757576,84.75189696969697,DamAgr_d_tot,3,multihaz_multisec,D,9,999,999,999
120,5427.439848484849,4441.798218181818,6414.137806060606,DamShp_tot,3,multihaz_multisec,D,9,999,999,999
121,132.4869696969697,12.974666666666664,263.5066666666666,invest_f_a,3,multihaz_multisec,D,9,999,999,999
122,262.23997575757573,199.14315757575756,320.8144727272728,invest_f_u,3,multihaz_multisec,D,9,999,999,999
123,24.43890909090909,19.773999999999997,26.98430303030303,invest_d_a,3,multihaz_multisec,D,9,999,999,999
124,1497.219393939394,1029.1482727272726,1735.7688000000003,invest_d_s,3,multihaz_multisec,D,9,999,999,999
125,851.4128787878788,813.8019636363638,870.1972181818182,revenue_agr,3,multihaz_multisec,D,9,999,999,999
126,2.512121212121212,2.315151515151515,2.618181818181818,pathways_list_d_a,3,multihaz_multisec,D,9,999,999,999
127,1.0503030303030303,0.3212121212121212,1.5151515151515151,pathways_list_f_a,3,multihaz_multisec,D,9,999,999,999
128,1.4712121212121214,1.166060606060606,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,9,999,999,999
129,2.1576969696969694,1.8,2.544848484848485,pathways_list_f_u,3,multihaz_multisec,D,9,999,999,999
130,1620.287406060606,890.9346303030304,1985.0696424242426,DamUrb_tot,3,multihaz_multisec,D,4,999,999,999
131,89.96206060606062,43.96469090909091,116.79149696969696,DamAgr_f_tot,3,multihaz_multisec,D,4,999,999,999
132,76.0696,60.474672727272726,84.8964,DamAgr_d_tot,3,multihaz_multisec,D,4,999,999,999
133,5436.546096969697,4433.372496969697,6397.301527272727,DamShp_tot,3,multihaz_multisec,D,4,999,999,999
134,27.842969696969703,0.11884848484848486,61.20866666666666,invest_f_a,3,multihaz_multisec,D,4,999,999,999
135,253.6803575757576,140.67890303030302,327.9388606060606,invest_f_u,3,multihaz_multisec,D,4,999,999,999
136,24.50418181818182,19.813757575757577,26.988,invest_d_a,3,multihaz_multisec,D,4,999,999,999
137,1456.8651212121213,965.8202848484848,1721.7146,invest_d_s,3,multihaz_multisec,D,4,999,999,999
138,833.9897757575757,788.5720363636362,862.8735878787879,revenue_agr,3,multihaz_multisec,D,4,999,999,999
139,2.52,2.3393939393939394,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,4,999,999,999
140,0.9793939393939394,0.3212121212121212,1.5333333333333334,pathways_list_f_a,3,multihaz_multisec,D,4,999,999,999
141,1.440060606060606,1.0551515151515152,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,4,999,999,999
142,2.064787878787879,1.5333333333333334,2.5636363636363635,pathways_list_f_u,3,multihaz_multisec,D,4,999,999,999
143,1601.7292727272727,890.9698727272728,1983.3191454545454,DamUrb_tot,3,multihaz_multisec,D,2,999,999,999
144,91.60618181818182,44.62095757575758,119.91074545454545,DamAgr_f_tot,3,multihaz_multisec,D,2,999,999,999
145,71.45165454545455,53.25041818181818,84.8851696969697,DamAgr_d_tot,3,multihaz_multisec,D,2,999,999,999
146,5436.565278787879,4433.421848484848,6397.289709090909,DamShp_tot,3,multihaz_multisec,D,2,999,999,999
147,34.444787878787885,0.26981818181818185,63.73533333333333,invest_f_a,3,multihaz_multisec,D,2,999,999,999
148,251.2701212121212,140.6801090909091,318.5412727272727,invest_f_u,3,multihaz_multisec,D,2,999,999,999
149,22.490242424242425,17.419151515151515,26.141151515151517,invest_d_a,3,multihaz_multisec,D,2,999,999,999
150,1456.8651212121213,965.8202848484848,1721.7146,invest_d_s,3,multihaz_multisec,D,2,999,999,999
151,870.1463878787879,839.5093212121211,891.9010424242423,revenue_agr,3,multihaz_multisec,D,2,999,999,999
152,2.4096969696969697,2.090909090909091,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,2,999,999,999
153,1.0387878787878788,0.3212121212121212,1.5333333333333334,pathways_list_f_a,3,multihaz_multisec,D,2,999,999,999
154,1.440060606060606,1.0551515151515152,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,2,999,999,999
155,2.03969696969697,1.5333333333333334,2.5636363636363635,pathways_list_f_u,3,multihaz_multisec,D,2,999,999,999
156,1771.2831636363635,1076.6571212121212,2249.823436363636,DamUrb_tot,3,multihaz_multisec,D,14,999,999,999
157,95.09590303030302,45.662636363636366,126.22934545454547,DamAgr_f_tot,3,multihaz_multisec,D,14,999,999,999
158,74.21212121212122,54.18107272727272,84.8556303030303,DamAgr_d_tot,3,multihaz_multisec,D,14,999,999,999
159,5450.687024242424,4451.589690909091,6431.357115151515,DamShp_tot,3,multihaz_multisec,D,14,999,999,999
160,2.2001212121212124,0.11884848484848486,2.8966666666666665,invest_f_a,3,multihaz_multisec,D,14,999,999,999
161,280.0651575757576,220.72969696969696,328.0403636363637,invest_f_u,3,multihaz_multisec,D,14,999,999,999
162,24.054545454545455,18.72260606060606,26.952,invest_d_a,3,multihaz_multisec,D,14,999,999,999
163,1483.8089575757576,1027.1138666666666,1721.7146000000002,invest_d_s,3,multihaz_multisec,D,14,999,999,999
164,833.7706121212121,789.5235878787878,863.3229393939395,revenue_agr,3,multihaz_multisec,D,14,999,999,999
165,2.4957575757575756,2.242424242424242,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,14,999,999,999
166,1.0260606060606061,0.3212121212121212,1.5333333333333334,pathways_list_f_a,3,multihaz_multisec,D,14,999,999,999
167,1.469878787878788,1.166060606060606,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,14,999,999,999
168,2.2249090909090907,1.9333333333333333,2.5636363636363635,pathways_list_f_u,3,multihaz_multisec,D,14,999,999,999
169,1103.1783333333333,437.095,1521.3275818181817,DamUrb_tot,3,multihaz_multisec,D,6,999,999,999
170,63.951787878787876,20.30316363636364,92.4962181818182,DamAgr_f_tot,3,multihaz_multisec,D,6,999,999,999
171,75.08449696969697,54.50650909090909,85.5494787878788,DamAgr_d_tot,3,multihaz_multisec,D,6,999,999,999
172,5467.851369696969,4596.473484848485,6394.351818181818,DamShp_tot,3,multihaz_multisec,D,6,999,999,999
173,76.12290909090909,25.19660606060606,113.05933333333331,invest_f_a,3,multihaz_multisec,D,6,999,999,999
174,197.28163636363632,106.644,287.8064242424242,invest_f_u,3,multihaz_multisec,D,6,999,999,999
175,24.44090909090909,19.662787878787878,27.127636363636363,invest_d_a,3,multihaz_multisec,D,6,999,999,999
176,1389.4300303030304,957.7904121212121,1670.7556000000002,invest_d_s,3,multihaz_multisec,D,6,999,999,999
177,875.8493333333332,852.7863272727272,892.976890909091,revenue_agr,3,multihaz_multisec,D,6,999,999,999
178,2.5309090909090908,2.3515151515151516,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,6,999,999,999
179,0.8654545454545455,0.3212121212121212,1.4666666666666666,pathways_list_f_a,3,multihaz_multisec,D,6,999,999,999
180,1.396060606060606,1.0333333333333334,1.6333333333333333,pathways_list_d_s,3,multihaz_multisec,D,6,999,999,999
181,1.5890909090909093,0.9333333333333333,2.1333333333333333,pathways_list_f_u,3,multihaz_multisec,D,6,999,999,999
182,1078.1755696969697,437.0603878787878,1499.0537515151511,DamUrb_tot,3,multihaz_multisec,D,8,999,999,999
183,61.8923393939394,20.302490909090906,89.5997393939394,DamAgr_f_tot,3,multihaz_multisec,D,8,999,999,999
184,77.0119393939394,63.522503030303035,85.90830909090909,DamAgr_d_tot,3,multihaz_multisec,D,8,999,999,999
185,5467.454563636364,4628.074587878788,6392.065751515151,DamShp_tot,3,multihaz_multisec,D,8,999,999,999
186,102.17787878787881,45.61212121212121,142.0,invest_f_a,3,multihaz_multisec,D,8,999,999,999
187,184.0907272727273,101.36866666666666,272.8155151515151,invest_f_u,3,multihaz_multisec,D,8,999,999,999
188,24.556545454545457,19.995515151515153,26.98993939393939,invest_d_a,3,multihaz_multisec,D,8,999,999,999
189,1374.0191757575758,957.7904121212122,1604.9381454545455,invest_d_s,3,multihaz_multisec,D,8,999,999,999
190,871.2467393939395,839.4557393939393,887.8151757575756,revenue_agr,3,multihaz_multisec,D,8,999,999,999
191,2.521212121212121,2.3515151515151516,2.624242424242424,pathways_list_d_a,3,multihaz_multisec,D,8,999,999,999
192,0.8187878787878788,0.3212121212121212,1.0,pathways_list_f_a,3,multihaz_multisec,D,8,999,999,999
193,1.3820606060606062,1.0333333333333334,1.5824242424242425,pathways_list_d_s,3,multihaz_multisec,D,8,999,999,999
194,1.5375757575757576,0.9333333333333333,2.1333333333333333,pathways_list_f_u,3,multihaz_multisec,D,8,999,999,999
195,1532.3654133333332,865.6807155555556,1954.0364355555553,DamUrb_tot,3,multihaz_multisec,D,999,10,999,999
196,86.35106222222223,40.5235911111111,115.92834666666668,DamAgr_f_tot,3,multihaz_multisec,D,999,10,999,999
197,32.31635555555556,19.98,40.648,DamAgr_d_tot,3,multihaz_multisec,D,999,10,999,999
198,5415.851604444444,4475.199733333334,6399.317524444445,DamShp_tot,3,multihaz_multisec,D,999,10,999,999
199,59.14022222222222,19.71088888888889,99.5724,invest_f_a,3,multihaz_multisec,D,999,10,999,999
200,238.9570488888889,158.14733333333334,299.39882222222224,invest_f_u,3,multihaz_multisec,D,999,10,999,999
201,20.24662222222222,15.809999999999997,21.847333333333335,invest_d_a,3,multihaz_multisec,D,999,10,999,999
202,1455.0197644444447,976.4621733333332,1696.1473866666668,invest_d_s,3,multihaz_multisec,D,999,10,999,999
203,902.9406222222221,875.382391111111,919.0939466666667,revenue_agr,3,multihaz_multisec,D,999,10,999,999
204,2.0,2.0,2.0,pathways_list_d_a,3,multihaz_multisec,D,999,10,999,999
205,0.9297777777777778,0.43555555555555553,1.3422222222222222,pathways_list_f_a,3,multihaz_multisec,D,999,10,999,999
206,1.4474666666666667,1.0773333333333333,1.6226666666666667,pathways_list_d_s,3,multihaz_multisec,D,999,10,999,999
207,1.9452888888888886,1.5004444444444445,2.36,pathways_list_f_u,3,multihaz_multisec,D,999,10,999,999
208,1531.847728888889,844.7777777777778,1971.8282488888888,DamUrb_tot,3,multihaz_multisec,D,999,5,999,999
209,84.73405333333334,37.51664,115.06444888888889,DamAgr_f_tot,3,multihaz_multisec,D,999,5,999,999
210,37.208075555555546,25.99493777777778,47.303839999999994,DamAgr_d_tot,3,multihaz_multisec,D,999,5,999,999
211,5409.137355555555,4493.774115555556,6361.895524444444,DamShp_tot,3,multihaz_multisec,D,999,5,999,999
212,58.22315555555556,10.273466666666668,99.5724,invest_f_a,3,multihaz_multisec,D,999,5,999,999
213,246.66444444444446,158.84898666666666,313.72091555555556,invest_f_u,3,multihaz_multisec,D,999,5,999,999
214,30.703511111111116,26.329999999999995,32.687333333333335,invest_d_a,3,multihaz_multisec,D,999,5,999,999
215,1465.9455511111112,1006.7309777777779,1703.4822133333334,invest_d_s,3,multihaz_multisec,D,999,5,999,999
216,897.6033600000001,870.5497822222222,913.4229466666666,revenue_agr,3,multihaz_multisec,D,999,5,999,999
217,2.0,2.0,2.0,pathways_list_d_a,3,multihaz_multisec,D,999,5,999,999
218,0.9111111111111111,0.24888888888888888,1.3422222222222222,pathways_list_f_a,3,multihaz_multisec,D,999,5,999,999
219,1.4574666666666667,1.12,1.628,pathways_list_d_s,3,multihaz_multisec,D,999,5,999,999
220,1.9995111111111115,1.500888888888889,2.444,pathways_list_f_u,3,multihaz_multisec,D,999,5,999,999
221,1533.463271111111,844.8607199999999,1985.0717644444449,DamUrb_tot,3,multihaz_multisec,D,999,4,999,999
222,85.54990666666666,37.485506666666666,116.43239111111113,DamAgr_f_tot,3,multihaz_multisec,D,999,4,999,999
223,68.22590222222223,51.53015111111111,75.56503555555557,DamAgr_d_tot,3,multihaz_multisec,D,999,4,999,999
224,5462.860395555555,4491.768177777777,6415.560173333333,DamShp_tot,3,multihaz_multisec,D,999,4,999,999
225,58.22315555555556,10.273466666666668,99.57240000000002,invest_f_a,3,multihaz_multisec,D,999,4,999,999
226,244.53053333333332,158.79478666666668,313.74385777777775,invest_f_u,3,multihaz_multisec,D,999,4,999,999
227,26.241022222222224,21.175333333333338,34.028488888888894,invest_d_a,3,multihaz_multisec,D,999,4,999,999
228,1446.4749733333335,991.0415155555556,1703.4822133333332,invest_d_s,3,multihaz_multisec,D,999,4,999,999
229,867.0135066666667,837.8456177777779,884.1708755555555,revenue_agr,3,multihaz_multisec,D,999,4,999,999
230,3.2564444444444445,3.0,3.8577777777777778,pathways_list_d_a,3,multihaz_multisec,D,999,4,999,999
231,0.9111111111111111,0.24888888888888888,1.3422222222222222,pathways_list_f_a,3,multihaz_multisec,D,999,4,999,999
232,1.4344,1.1053333333333333,1.628,pathways_list_d_s,3,multihaz_multisec,D,999,4,999,999
233,1.9812000000000003,1.5004444444444445,2.4444444444444446,pathways_list_f_u,3,multihaz_multisec,D,999,4,999,999
234,1514.299088888889,842.8260311111111,1943.4459688888887,DamUrb_tot,3,multihaz_multisec,D,999,1,999,999
235,85.74878666666667,38.729742222222214,116.23887555555554,DamAgr_f_tot,3,multihaz_multisec,D,999,1,999,999
236,96.59737777777778,72.58305333333334,111.66410222222223,DamAgr_d_tot,3,multihaz_multisec,D,999,1,999,999
237,5467.707008888889,4493.382,6418.348875555555,DamShp_tot,3,multihaz_multisec,D,999,1,999,999
238,58.36377777777778,10.273466666666668,99.58915555555556,invest_f_a,3,multihaz_multisec,D,999,1,999,999
239,245.43968888888892,158.89876444444445,313.63930666666664,invest_f_u,3,multihaz_multisec,D,999,1,999,999
240,30.171422222222215,20.970622222222218,35.86693333333333,invest_d_a,3,multihaz_multisec,D,999,1,999,999
241,1446.833808888889,991.0415155555556,1703.4822133333334,invest_d_s,3,multihaz_multisec,D,999,1,999,999
242,838.6842355555556,806.2095066666667,861.9478488888889,revenue_agr,3,multihaz_multisec,D,999,1,999,999
243,3.544888888888889,2.7688888888888887,4.0,pathways_list_d_a,3,multihaz_multisec,D,999,1,999,999
244,0.9173333333333333,0.24888888888888888,1.3555555555555556,pathways_list_f_a,3,multihaz_multisec,D,999,1,999,999
245,1.4344,1.1053333333333333,1.628,pathways_list_d_s,3,multihaz_multisec,D,999,1,999,999
246,1.986622222222222,1.496888888888889,2.4444444444444446,pathways_list_f_u,3,multihaz_multisec,D,999,1,999,999
247,1531.7563244444445,844.7585866666666,1971.1875422222222,DamUrb_tot,3,multihaz_multisec,D,999,0,999,999
